61.40,68.15,50.00,70.00
61.50,66.70,50.00,70.00
61.60,67.01,50.00,70.00
61.70,67.39,50.00,70.00
61.80,67.31,50.00,70.00
61.90,67.11,50.00,70.00
62.00,66.87,50.00,70.00
62.10,67.24,50.00,70.00
62.20,67.51,50.00,70.00
62.30,68.16,50.00,70.00
62.40,67.45,50.00,70.00
62.50,66.34,50.00,70.00
62.60,66.90,50.00,70.00
62.70,67.13,50.00,70.00
62.80,67.10,50.00,70.00
62.90,66.80,50.00,70.00
63.00,67.42,50.00,70.00
63.10,67.70,50.00,70.00
63.20,67.89,50.00,70.00
63.30,67.13,50.00,70.00
63.40,66.71,50.00,80.00
63.50,66.74,50.00,80.00
63.60,67.08,50.00,80.00
63.70,68.11,50.00,80.00
63.80,68.06,50.00,80.00
63.90,66.25,50.00,80.00
64.00,66.64,50.00,80.00
64.10,67.83,50.00,80.00
64.20,66.75,50.00,80.00
64.30,66.61,50.00,80.00
64.40,67.30,50.00,80.00
64.50,67.97,50.00,80.00
64.60,68.23,50.00,80.00
64.70,68.40,50.00,80.00
64.80,67.70,50.00,80.00
64.90,68.34,50.00,80.00
65.00,69.95,50.00,80.00
65.10,69.40,50.00,80.00
65.20,70.37,50.00,80.00
65.30,69.43,50.00,80.00
65.40,70.14,50.00,80.00
65.50,71.30,50.00,80.00
65.60,71.29,50.00,80.00
65.70,70.27,50.00,80.00
65.80,70.66,50.00,80.00
65.90,71.65,50.00,80.00
66.00,72.12,50.00,80.00
66.10,71.42,50.00,80.00
66.20,71.89,50.00,80.00
66.30,73.39,50.00,80.00
66.40,73.12,50.00,80.00
66.50,73.69,50.00,80.00
66.60,74.38,50.00,80.00
66.70,73.56,50.00,80.00
66.80,74.11,50.00,80.00
66.90,73.99,50.00,80.00
67.00,74.59,50.00,80.00
67.10,74.07,50.00,80.00
67.20,75.47,50.00,80.00
67.30,75.56,50.00,80.00
67.40,75.51,50.00,80.00
67.50,74.19,50.00,80.00
67.60,75.61,50.00,80.00
67.70,76.13,50.00,80.00
67.80,76.32,50.00,80.00
67.90,75.58,50.00,80.00
68.00,75.57,50.00,80.00
68.10,76.64,50.00,80.00
68.20,76.57,50.00,80.00
68.30,75.49,50.00,80.00
68.40,76.13,50.00,80.00
68.50,76.50,50.00,80.00
68.60,76.69,50.00,80.00
68.70,75.17,50.00,80.00
68.80,75.37,50.00,80.00
68.90,75.31,50.00,80.00
69.00,75.95,50.00,80.00
69.10,76.64,50.00,80.00
69.20,76.86,50.00,80.00
69.30,75.42,50.00,80.00
69.40,75.48,50.00,80.00
69.50,75.58,50.00,80.00
69.60,77.02,50.00,80.00
69.70,75.78,50.00,80.00
69.80,77.03,50.00,80.00
69.90,76.80,50.00,80.00
70.00,76.98,50.00,80.00
70.10,75.95,50.00,80.00
70.20,76.89,50.00,80.00
70.30,75.71,50.00,80.00
70.40,77.51,50.00,80.00
70.50,76.23,50.00,80.00
70.60,76.91,50.00,80.00
70.70,76.10,50.00,80.00
70.80,77.12,50.00,80.00
70.90,75.89,50.00,80.00
71.00,76.64,50.00,80.00
71.10,75.89,50.00,80.00
71.20,77.31,50.00,80.00
71.30,77.55,50.00,80.00
71.40,76.64,50.00,80.00
71.50,77.07,50.00,80.00
71.60,76.86,50.00,80.00
71.70,77.66,50.00,80.00
71.80,76.85,50.00,80.00
71.90,75.79,50.00,80.00
72.00,77.32,50.00,80.00
72.10,77.16,50.00,80.00
72.20,76.16,50.00,80.00
72.30,76.52,50.00,80.00
72.40,77.60,50.00,80.00
72.50,76.19,50.00,80.00
72.60,76.99,50.00,80.00
72.70,76.35,50.00,80.00
72.80,77.70,50.00,80.00
72.90,76.97,50.00,80.00
73.00,77.16,50.00,80.00
73.10,77.45,50.00,80.00
73.20,77.50,50.00,80.00
73.30,76.81,50.00,80.00
73.40,76.70,50.00,80.00
73.50,77.60,50.00,80.00
73.60,76.78,50.00,80.00
73.70,77.21,50.00,70.00
73.80,75.96,50.00,70.00
73.90,76.90,50.00,70.00
74.00,76.29,50.00,70.00
74.10,77.13,50.00,70.00
74.20,76.69,50.00,70.00
74.30,76.53,50.00,70.00
74.40,75.86,50.00,70.00
74.50,76.16,50.00,70.00
74.60,76.10,50.00,70.00
74.70,75.41,50.00,70.00
74.80,75.56,50.00,70.00
74.90,76.06,50.00,70.00
75.00,76.57,50.00,70.00
75.10,75.81,50.00,70.00
75.20,74.86,50.00,70.00
75.30,74.98,50.00,70.00
75.40,74.49,50.00,70.00
75.50,74.61,50.00,70.00
75.60,73.98,50.00,70.00
75.70,72.82,50.00,70.00
75.80,73.62,50.00,70.00
75.90,72.28,50.00,70.00
76.00,72.43,50.00,70.00
76.10,73.02,50.00,70.00
76.20,71.72,50.00,70.00
76.30,72.27,50.00,70.00
76.40,70.76,50.00,70.00
76.50,70.50,50.00,70.00
76.60,70.45,50.00,70.00
76.70,70.54,50.00,70.00
76.80,71.56,50.00,70.00
76.90,69.56,50.00,70.00
77.00,70.53,50.00,70.00
77.10,70.33,50.00,70.00
77.20,69.92,50.00,70.00
77.30,69.17,50.00,70.00
77.40,69.83,50.00,70.00
77.50,69.20,50.00,70.00
77.60,68.85,50.00,70.00
77.70,68.17,50.00,70.00
77.80,68.67,50.00,70.00
77.90,67.85,50.00,70.00
78.00,67.78,50.00,70.00
78.10,68.10,50.00,70.00
78.20,68.14,50.00,70.00
78.30,67.87,50.00,70.00
78.40,69.24,50.00,70.00
78.50,67.63,50.00,70.00
78.60,69.06,50.00,70.00
78.70,67.93,50.00,70.00
78.80,67.91,50.00,70.00
78.90,68.52,50.00,70.00
79.00,67.96,50.00,70.00
79.10,67.08,50.00,70.00
79.20,67.94,50.00,70.00
79.30,66.74,50.00,70.00
79.40,68.15,50.00,70.00
79.50,68.34,50.00,70.00
79.60,68.17,50.00,70.00
79.70,66.69,50.00,70.00
79.80,67.37,50.00,70.00
79.90,66.75,50.00,70.00
80.00,67.77,50.00,70.00
80.10,66.94,50.00,70.00
80.20,67.62,50.00,70.00
80.30,66.74,50.00,70.00
80.40,67.92,50.00,70.00
80.50,68.14,50.00,70.00
80.60,67.15,50.00,70.00
80.70,67.14,50.00,70.00
80.80,67.20,50.00,70.00
80.90,67.40,50.00,70.00
81.00,66.67,50.00,70.00
81.10,66.80,50.00,70.00
81.20,66.91,50.00,70.00
81.30,68.05,50.00,70.00
81.40,68.06,50.00,70.00
81.50,66.77,50.00,70.00
81.60,66.30,50.00,70.00
81.70,68.23,50.00,70.00
81.80,68.03,50.00,70.00
81.90,67.12,50.00,70.00
82.00,66.29,50.00,70.00
82.10,67.79,50.00,70.00
82.20,67.76,50.00,70.00
82.30,66.42,50.00,70.00
82.40,67.36,50.00,70.00
82.50,67.58,50.00,70.00
82.60,68.02,50.00,70.00
82.70,67.73,50.00,70.00
82.80,67.37,50.00,70.00
82.90,66.96,50.00,70.00
83.00,68.10,50.00,70.00
83.10,66.70,50.00,70.00
83.20,66.64,50.00,70.00
83.30,67.52,50.00,70.00
83.40,67.94,50.00,70.00
83.50,67.86,50.00,70.00
83.60,68.07,50.00,70.00
83.70,66.85,50.00,70.00
83.80,67.30,50.00,70.00
83.90,66.94,50.00,70.00
84.00,66.43,50.00,70.00
84.10,66.53,50.00,70.00
84.20,68.11,50.00,70.00
84.30,67.41,50.00,70.00
84.40,66.76,50.00,70.00
84.50,68.13,50.00,70.00
84.60,67.96,50.00,70.00
84.70,67.08,50.00,70.00
84.80,67.91,50.00,70.00
84.90,67.44,50.00,70.00
85.00,66.68,50.00,70.00
85.10,66.83,50.00,70.00
85.20,67.15,50.00,70.00
85.30,66.73,50.00,70.00
85.40,68.03,50.00,70.00
85.50,67.52,50.00,70.00
85.60,68.02,50.00,60.00
85.70,67.25,50.00,60.00
85.80,66.56,50.00,60.00
85.90,66.96,50.00,60.00
86.00,67.15,50.00,60.00
86.10,67.70,50.00,60.00
86.20,67.56,50.00,60.00
86.30,66.93,50.00,60.00
86.40,66.17,50.00,60.00
86.50,66.72,50.00,60.00
86.60,65.82,50.00,60.00
86.70,66.28,50.00,60.00
86.80,66.89,50.00,60.00
86.90,66.01,50.00,60.00
87.00,66.46,50.00,60.00
87.10,64.93,50.00,60.00
87.20,66.12,50.00,60.00
87.30,65.57,50.00,60.00
